地区,日期,期次/发布日期,商品,规格,单位,价格,日变化,日变化率,月变化,月变化率,口径,采价点数,官方环比,来源链接
上海市,2026-08-07,上海市主要主副食品品种价格信息表(2026年08月07日),鸡蛋,平均零售价,元/500克,5.75,,,,,主要主副食品品种价格信息表正文摘要,,0.20%,https://fgw.sh.gov.cn/fgw_jgjgdt/20260807/4807ca91874b49208f578c42df28eb4e.html
上海市,2026-08-10,上海市主要主副食品品种价格信息表（2026年08月10日）,猪精瘦肉,平均零售价,元/500克,17.21,,,,,主要主副食品品种平均零售价格正文摘要,,,https://fgw.sh.gov.cn/fgw_jgjgdt/20260810/b2b6d8bd2aaf40a9b8a3e425e56258d3.html
上海市,2026-08-10,上海市主要主副食品品种价格信息表（2026年08月10日）,青菜,平均零售价,元/500克,3.51,,,,,主要主副食品品种平均零售价格正文摘要,,,https://fgw.sh.gov.cn/fgw_jgjgdt/20260810/b2b6d8bd2aaf40a9b8a3e425e56258d3.html
上海市,2026-08-10,上海市主要主副食品品种价格信息表（2026年08月10日）,鸡毛菜,平均零售价,元/500克,5.25,,,,,主要主副食品品种平均零售价格正文摘要,,,https://fgw.sh.gov.cn/fgw_jgjgdt/20260810/b2b6d8bd2aaf40a9b8a3e425e56258d3.html
上海市,2026-08-10,上海市主要主副食品品种价格信息表（2026年08月10日）,鸡蛋,平均零售价,元/500克,5.75,,,,,主要主副食品品种平均零售价格正文摘要,,0.00%,https://fgw.sh.gov.cn/fgw_jgjgdt/20260810/b2b6d8bd2aaf40a9b8a3e425e56258d3.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,叶菜类,13种叶菜类农贸市场零售均价,元/500克,4.92,,,,,市场价格监测简况,,1.86%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,大米,3种大米农贸市场零售均价,元/500克,3.33,,,,,市场价格监测简况,,0.00%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,总肉,批发均价,元/500克,10.40,,,,,市场价格监测简况,,0.97%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,牛肉,农贸市场零售均价,元/500克,47.89,,,,,市场价格监测简况,,0.15%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,猪肉,4种猪肉农贸市场零售均价,元/500克,19.90,,,,,市场价格监测简况,,-0.25%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,生猪,出场价格,元/公斤,12.80,,,,,市场价格监测简况,,-1.54%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,粮食,4种粮食农贸市场零售均价,元/500克,3.30,,,,,市场价格监测简况,,0.00%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,蔬菜,30种蔬菜农贸市场零售均价,元/500克,4.60,,,,,市场价格监测简况,,0.88%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,非叶菜类,17种非叶菜类农贸市场零售均价,元/500克,4.35,,,,,市场价格监测简况,,0.00%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,面粉,农贸市场零售均价,元/500克,3.20,,,,,市场价格监测简况,,0.00%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,食用油,5升桶装农贸市场零售均价,元/桶,95.31,,,,,市场价格监测简况,,0.00%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,鸡肉,农贸市场零售均价,元/500克,16.91,,,,,市场价格监测简况,,0.12%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-07-27,东莞市2026年第30周市场价格监测简况,鸡蛋,农贸市场零售均价,元/500克,7.47,,,,,市场价格监测简况,,0.00%,http://dgdp.dg.gov.cn/jggl/spjg/content/post_4566001.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,叶菜类,13种叶菜类农贸市场零售均价,元/500克,5.12,,,,,市场价格监测简况,,4.07%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,大米,3种大米农贸市场零售均价,元/500克,3.33,,,,,市场价格监测简况,,0.00%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,总肉,批发均价,元/500克,10.30,,,,,市场价格监测简况,,-0.96%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,牛肉,农贸市场零售均价,元/500克,48,,,,,市场价格监测简况,,0.23%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,猪肉,4种猪肉农贸市场零售均价,元/500克,20.04,,,,,市场价格监测简况,,0.70%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,生猪,出场价格,元/公斤,12.60,,,,,市场价格监测简况,,-1.56%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,粮食,4种粮食农贸市场零售均价,元/500克,3.30,,,,,市场价格监测简况,,0.00%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,蔬菜,30种蔬菜农贸市场零售均价,元/500克,4.79,,,,,市场价格监测简况,,4.13%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,非叶菜类,17种非叶菜类农贸市场零售均价,元/500克,4.54,,,,,市场价格监测简况,,4.37%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,面粉,农贸市场零售均价,元/500克,3.20,,,,,市场价格监测简况,,0.00%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,食用油,5升桶装农贸市场零售均价,元/桶,95.30,,,,,市场价格监测简况,,-0.01%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,鸡肉,农贸市场零售均价,元/500克,16.98,,,,,市场价格监测简况,,0.41%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
东莞市,2026-08-03,东莞市2026年第31周市场价格监测简况,鸡蛋,农贸市场零售均价,元/500克,7.48,,,,,市场价格监测简况,,0.13%,https://dgdp.dg.gov.cn/jggl/spjg/content/post_4568405.html
云南省,2026-7-29,云南省重要民生商品零售价格情况,散装大米,散装,元/公斤,6.25,,,,,重要民生商品零售价格正文摘要,,0.00%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0730/27842.html
云南省,2026-7-29,云南省重要民生商品零售价格情况,牛肉,零售均价,元/公斤,75.59,,,,,重要民生商品零售价格正文摘要,,0.36%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0730/27842.html
云南省,2026-7-29,云南省重要民生商品零售价格情况,猪肉,零售均价,元/公斤,22.59,,,,,重要民生商品零售价格正文摘要,,-0.48%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0730/27842.html
云南省,2026-7-29,云南省重要民生商品零售价格情况,白条鸡,零售均价,元/公斤,24.41,,,,,重要民生商品零售价格正文摘要,,0.29%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0730/27842.html
云南省,2026-7-29,云南省重要民生商品零售价格情况,罗非鱼,零售均价,元/公斤,22.90,,,,,重要民生商品零售价格正文摘要,,0.35%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0730/27842.html
云南省,2026-7-29,云南省重要民生商品零售价格情况,蔬菜,15种蔬菜平均,元/公斤,6.34,,,,,重要民生商品零售价格正文摘要,,0.32%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0730/27842.html
云南省,2026-7-29,云南省重要民生商品零售价格情况,食用植物油,5升桶装,元/桶,90.75,,,,,重要民生商品零售价格正文摘要,,-0.22%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0730/27842.html
云南省,2026-7-29,云南省重要民生商品零售价格情况,鸡蛋,零售均价,元/公斤,12.55,,,,,重要民生商品零售价格正文摘要,,0.56%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0730/27842.html
云南省,2026-8-5,云南省重要民生商品零售价格情况,散装大米,散装,元/公斤,6.25,,,,,重要民生商品零售价格正文摘要,,0.00%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0806/27936.html
云南省,2026-8-5,云南省重要民生商品零售价格情况,牛肉,零售均价,元/公斤,75.62,,,,,重要民生商品零售价格正文摘要,,0.04%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0806/27936.html
云南省,2026-8-5,云南省重要民生商品零售价格情况,猪肉,零售均价,元/公斤,22.43,,,,,重要民生商品零售价格正文摘要,,-0.71%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0806/27936.html
云南省,2026-8-5,云南省重要民生商品零售价格情况,白条鸡,零售均价,元/公斤,24.37,,,,,重要民生商品零售价格正文摘要,,-0.16%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0806/27936.html
云南省,2026-8-5,云南省重要民生商品零售价格情况,罗非鱼,零售均价,元/公斤,17.98,,,,,重要民生商品零售价格正文摘要,,0.06%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0806/27936.html
云南省,2026-8-5,云南省重要民生商品零售价格情况,蔬菜,15种蔬菜平均,元/公斤,6.36,,,,,重要民生商品零售价格正文摘要,,0.32%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0806/27936.html
云南省,2026-8-5,云南省重要民生商品零售价格情况,食用植物油,5升桶装,元/桶,90.78,,,,,重要民生商品零售价格正文摘要,,0.03%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0806/27936.html
云南省,2026-8-5,云南省重要民生商品零售价格情况,鲫鱼,零售均价,元/公斤,25.23,,,,,重要民生商品零售价格正文摘要,,-0.51%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0806/27936.html
云南省,2026-8-5,云南省重要民生商品零售价格情况,鸡蛋,零售均价,元/公斤,12.56,,,,,重要民生商品零售价格正文摘要,,0.08%,https://yndrc.yn.gov.cn/html/2026/jiageyushoufei_0806/27936.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,上海青,新鲜一级,元/500克,3.41,,,,,超市农副产品价格信息,5,0.59%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,丝苗米,"袋装,一级",元/500克,3.20,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,中盐精制盐,400克，袋装,元/500克,2.50,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,八角,一级,元/500克,76.57,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,冬瓜,新鲜一级,元/500克,2.22,,,,,超市农副产品价格信息,5,2.78%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,南瓜,新鲜一级,元/500克,2.43,,,,,超市农副产品价格信息,5,-0.82%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,可乐,瓶装500毫升左右,元/瓶,3.18,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,国产奶粉,罐装，900克左右，二段幼儿配方牛奶粉,元/罐,249.50,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,土豆,新鲜一级,元/500克,2.28,,,,,超市农副产品价格信息,5,2.70%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,大白菜,新鲜一级,元/500克,2.50,,,,,超市农副产品价格信息,5,4.60%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,大豆油,"桶装浸出5升,一级",元/桶,58.90,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,奶白菜,新鲜一级,元/500克,5.59,,,,,超市农副产品价格信息,5,-4.77%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,富强粉,袋装,元/500克,3.40,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,小米,"袋装,一级",元/500克,7.65,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,干辣椒,一级,元/500克,42.51,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,排骨,新鲜一级,元/500克,21.83,,,,,超市农副产品价格信息,5,-0.27%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,方便面（桶装）,桶装110克左右,元/桶,4.46,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,有皮上肉,新鲜,元/500克,10.01,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,本地菜心,新鲜一级,元/500克,4.32,,,,,超市农副产品价格信息,5,5.88%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,梨,一级,元/500克,6.04,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,橙子,一级,元/500克,5.39,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,橙汁（500毫升）,瓶装500毫升左右,元/瓶,3.82,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,油粘米,"袋装,一级",元/500克,3.15,,,,,超市农副产品价格信息,5,1.29%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,海带,一级,元/500克,31.52,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,玉米油,桶装5升,元/桶,74.32,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,珍珠米（东北米）,"袋装,一级",元/500克,2.85,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,生菜,新鲜一级,元/500克,4.75,,,,,超市农副产品价格信息,5,10.72%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,白壳鸡蛋,新鲜完整,元/500克,6.64,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,白木耳,一级,元/500克,53.45,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,白砂糖,500克，袋装,元/500克,5.23,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,白萝卜,新鲜一级,元/500克,1.83,,,,,超市农副产品价格信息,5,0.55%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,百合,一级,元/500克,90.93,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,粤盐加碘低钠盐,250克，袋装,元/500克,4.76,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,粤盐加碘精制盐,500克，袋装,元/500克,1.97,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,粤盐加碘自然食用盐,250克，袋装,元/500克,4.33,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,精瘦肉,新鲜,元/500克,14.87,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,糯米,"袋装,一级",元/500克,5.07,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,紫菜,一级,元/500克,74.87,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,红枣,一级,元/500克,9.15,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,红糖,500克，袋装,元/500克,8.80,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,红萝卜,新鲜一级,元/500克,2.01,,,,,超市农副产品价格信息,5,6.91%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,红豆,"袋装,一级",元/500克,9.15,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,纯牛奶,盒装，250毫升,元/盒,2.86,,,,,超市农副产品价格信息,5,0.00%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,绿豆,"袋装,一级",元/500克,10.63,,,,,超市农副产品价格信息,5,1.53%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
佛山市,2026-07-31,2026年第31周超市农副产品价格信息（7月27-31日）,肋条肉,新鲜,元/500克,13.39,,,,,超市农副产品价格信息,5,-0.74%,http://fsdr.foshan.gov.cn/fsfgj/fhj/bmcx/jgcx/nfcp/qsjg/content/post_7203554.html
